,ID,tags,text
5596,NCT02315196,"1:26:cancer,16:26:cancer,39:53:cancer,60:91:cancer,112:150:cancer,","Second primary malignancy except most situ carcinoma (e.g. in situ carcinoma of the cervix, adequately treated non-melanomatous carcinoma of the skin) or other malignancy treated at least 5 years previously with no evidence of recurrence"
5597,NCT02315196,"28:47:treatment,49:61:treatment,66:82:treatment","patients who have received corneal transplants, cadaver skin, or bone transplants are eligible"
5598,NCT02314377,"24:35:treatment,45:69:treatment,81:118:treatment,,143:154:treatment","Patients must not have core biopsy or other minor surgical procedure, excluding placement of a vascular access device, within 7 days prior to bevacizumab"
5599,NCT02314221,"1:19:chronic_disease,21:27:chronic_disease,29:43:chronic_disease,45:74:chronic_disease,76:98:chronic_disease,100:112:chronic_disease,114:133:chronic_disease","Multiple sclerosis, Stroke, Cerebral Palsy, Amyotrophic lateral sclerosis, Traumatic Brain injury, Spina bifida, Parkinson's disease"
5600,NCT02312596,"8:25:chronic_disease,43:51:treatment,56:80:treatment,122:132:chronic_disease,157:167:chronic_disease,176:182:chronic_disease","Active Charcot's disease as determined by clinical and radiographic examination of a non-diabetic pathophysiology (e.g., rheumatoid, radiation-related, and vasculitis related ulcers)"
5601,NCT02312596,"1:6:chronic_disease,39:60:treatment,68:72:treatment","Ulcer expected to be treated with any advanced therapeutics (e.g., HBOT)"
5602,NCT02312570,"1:24:chronic_disease,25:30:chronic_disease,25:31:chronic_disease,164:172:chronic_disease,174:184:chronic_disease,186:195:treatment,197:207:chronic_disease,209:234:chronic_disease,236:242:chronic_disease,247:264:chronic_disease","Stage I pressure ulcers Ulcers that are unstageable or of deep tissue morphology that have yet to become an open wound Ulcer not of PU pathophysiology (e.g., pure diabetic, vasculitic, radiation, rheumatoid, collagen vascular disease, venous, or arterial etiology)"
5603,NCT02312518,"88:106:treatment,124:129:chronic_disease,162:196:treatment","Subject requires or is anticipated to require interventions directed at improvement of arterial perfusion to affected area Ulcer expected to be treated with any advanced therapeutics (e.g., HBOT)"
5604,NCT02312245,"1:19:cancer,23:41:cancer,43:61:cancer,65:86:cancer","Platinum resistant or refractory ovarian, primary peritoneal or fallopian tube cancer of any subtype"
5605,NCT02311361,"22:48:chronic_disease,50:57:chronic_disease,59:66:chronic_disease,69:92:chronic_disease,94:108:chronic_disease,137:153:chronic_disease","Active or history of inflammatory bowel disease (colitis, Crohn s), irritable bowel disease, celiac disease, or other serious, chronic, gastrointestinal conditions associated with diarrhea"
5606,NCT02311361,"1:11:treatment,13:20:treatment,26:42:treatment","Intranasal, inhaled, and topical steroids"
5607,NCT02310464,"56:63:cancer,65:69:cancer,71:81:cancer,85:98:cancer","Histologically or cytologically confirmed diagnosis of gastric, lung, colorectal or breast cancer on file"
5608,NCT02310464,"32:53:treatment,55:83:treatment,105:131:cancer","Patients who have not received standard chemotherapy, hormonal or targeted therapy for their underlying advanced/metastatic cancer"
5609,NCT02310464,"15:32:chronic_disease,40:47:chronic_disease,56:66:cancer,78:90:chronic_disease,","Subjects with pleural effusions and/or ascites, due to malignancy, requiring paracentesis every 2 weeks or more frequently"
5610,NCT02310399,"27:46:chronic_disease,48:61:chronic_disease,63:76:chronic_disease","Patients with evidence of Chiari malformation, hydrocephalus, spina bifid a"
5611,NCT02309580,"42:64:chronic_disease,87:97:chronic_disease,,,114:138:chronic_disease,","Currently active, clinically significant cardiovascular disease, such as uncontrolled arrhythmia or class 3 or 4 congestive heart failure as defined by the New York Heart Association Functional Classification"
5612,NCT02309580,"8:17:chronic_disease,40:64:treatment,,118:128:treatment",Recent infection requiring intravenous anti-infective treatment that was completed ?14 days before the first dose of study drug
5613,NCT02308904,"25:30:treatment,32:35:treatment,39:51:treatment,","Liver iron evaluated by SQUID, MRI or liver biopsy within 12 months prior to enrollment in the study"
5614,NCT02308202,"66:80:treatment,82:92:treatment,94:99:treatment,101:108:treatment,113:138:treatment","Have evidence of untreated or unstable medical illness including neuroendocrine, autoimmune, renal, hepatic, or active infectious disease"
5615,NCT02307565,"1:23:chronic_disease,35:38:chronic_disease,40:59:chronic_disease,61:69:chronic_disease,71:77:chronic_disease,79:97:chronic_disease,99:118:chronic_disease","Neurological condition other than SCI (Alzheimer's disease, dementia, stroke, multiple sclerosis, Parkinson's disease, etc.)"
5616,NCT02304458,"1:64:treatment,73:151:treatment,83:91:treatment,,196:228:chronic_disease,252:269:treatment","Allogeneic (non-autologous) bone marrow or stem cell transplant, or any stem cell infusion including donor lymphocyte infusion (DLI) or boost infusion: >= 100 days after infusion, no evidence of graft versus host disease (GVHD) and no requirement for immunosuppression"
5617,NCT02304458,"1:13:treatment,15:25:treatment,15:26:treatment,31:40:treatment,,119:131:treatment","Interleukins, interferons and cytokines (other than hematopoietic growth factors): >= 21 days after the completion of interleukins, interferon or cytokines (other than hematopoietic growth factors)"
5618,NCT02304458,"28:58:chronic_disease,96:118:chronic_disease,134:151:treatment",Patients with a history of congestive heart failure (CHF) or are at risk because of underlying cardiovascular disease or exposure to cardiotoxic drugs must have adequate cardiac function as clinically indicated
5619,NCT02303977,"1:11:cancer,38:52:cancer,53:79:cancer",Histologic or cytologic diagnosis of adenocarcinoma non-small cell lung cancer
5620,NCT02302235,"96:103:chronic_disease,114:123:chronic_disease,127:149:chronic_disease,151:156:chronic_disease,160:173:chronic_disease,191:204:chronic_disease,206:219:chronic_disease,221:234:chronic_disease,236:257:chronic_disease,265:298:chronic_disease,300:309:chronic_disease,311:331:chronic_disease,336:348:chronic_disease","Any systemic illness or unstable medical condition that might pose additional risk, including: cardiac, unstable metabolic or endocrine disturbances, renal or liver disease, past history of renal calculi, hyperuricemia, hypercalcemia, mitochondrial disease, known disorder of fatty acid metabolism, porphyria, carnitine deficiency and pancreatitis"
5621,NCT02301611,"13:29:cancer,36:43:treatment,52:70:treatment",Evidence of residual disease after surgery and SoC adjuvant therapies
5622,NCT02301546,"1:17:chronic_disease,68:84:chronic_disease,86:108:chronic_disease","systemic illness that are thought to be affecting cognition (e.g., seizure disorder, demyelinating disorder, etc.)"
5623,NCT02299414,"21:30:treatment,34:44:treatment,56:72:allergy_name",Contraindication to labetalol or nifedipine (e.g. know hypersensitivity)
5624,NCT02296684,"13:26:treatment,75:82:treatment,84:89:treatment,91:98:treatment,100:109:treatment,110:130:treatment,132:144:treatment,146:152:treatment,154:184:treatment,190:205:treatment","Examples of live vaccines include, but are not limited to, the following: measles, mumps, rubella, varicella/zoster (chicken pox), yellow fever, rabies, Bacillus Calmette-Guérin (BCG), and typhoid vaccine"
5625,NCT02296684,"1:70:treatment,75:141:treatment,153:163:treatment","Prior treatment with an anti-PD-1, anti-PD-L1, anti-PD-L2, anti-CD137, or anti-cytotoxic T-lymphocyte-associated antigen-4 (CTLA-4) antibody (including ipilimumab or any other antibody or drug specifically targeting T-cell co-stimulation or checkpoint pathways)"
5626,NCT02296684,"24:30:cancer,47:54:treatment,56:66:cancer,70:105:cancer,155:186:cancer","previous head and neck cancer treated only by surgery, basal cell or squamous cell carcinoma of the skin which were treated with local resection only, or carcinoma in situ of the cervix"
5627,NCT02291978,"1:21:treatment,36:61:treatment,66:95:treatment,108:124:treatment,134:141:treatment,143:150:treatment,152:164:treatment,170:193:treatment","Conservative therapy is defined as systemic pain medications and anti-inflammatory medications, as well as physical therapy, such as massage, heating, hydrotherapy, and strengthening exercises"
5628,NCT02291978,"27:52:chronic_disease,56:59:treatment,97:115:chronic_disease,124:142:chronic_disease","Patients with evidence of lumbosacral radiculopathy on MRI or physical exam findings, including radicular leg pain, or any neurologic deficit at or below the segmental level of the highest facet to be treated, including subjects with impaired sphincter control"
5629,NCT02291848,"28:38:treatment,42:55:treatment,,78:93:treatment",If patient has received an autologous or syngeneic SCT they must be >90 days post-transplant (Group A)
5630,NCT02291523,"12:22:chronic_disease,36:58:treatment,68:85:chronic_disease,87:96:chronic_disease","Concurrent infections that require anti-microbial therapy (such as abdominal abscess, pneumonia, etc…"
5631,NCT02290951,"1:4:cancer,28:43:treatment,52:78:treatment",NHL patients must have had prior treatment with an anti-CD20 antibody therapy
5632,NCT02287558,"26:47:chronic_disease,54:64:chronic_disease,75:88:chronic_disease","Inherited or significant acquired coagulopathy (i.e. hemophilia, advanced liver disease)"
5633,NCT02286687,"109:120:treatment,122:134:treatment,136:152:chronic_disease,154:167:chronic_disease","Any medical condition or diagnosis that would likely impair absorption of an orally administered drug (e.g. gastrectomy, ileal bypass, chronic diarrhea, gastroparesis)"
5634,NCT02286687,"12:42:chronic_disease,44:65:chronic_disease,69:84:chronic_disease,,130:137:treatment","History of cerebrovascular accident (CVA), myocardial infarction or unstable angina within the previous 6 months before starting therapy"
5635,NCT02286687,"192:206:chronic_disease,316:322:cancer,326:340:cancer","Patients must have one of the following: somatic mutations or deletions in BRCA1 or BRCA2; genomic alterations in other BRCA pathway genes (subcohorts: a. ATM, b. PALB2, c. other genes, e.g. Fanconi Anemia genes, ARID1A, MER11, RAD50, NBS1, ATR; amplification of EMSY); or germline mutation in BRCA1 or BRCA 2 (not breast or ovarian cancer)"
5636,NCT02285101,"11:24:chronic_disease,51:58:chronic_disease,60:77:chronic_disease,82:96:chronic_disease","Advancing liver failure indicated by uncontrolled ascites, pleural effusions, or encephalopathy"
5637,NCT02285101,"13:20:chronic_disease,22:27:chronic_disease,31:54:chronic_disease","Significant hepatic, renal or bone marrow dysfunction indicated by"
5638,NCT02281409,"53:59:cancer,67:92:chronic_disease,94:111:chronic_disease,","Any concomitant serious physical illness other than cancer (i.e., immune deficiency disease, bleeding disorder, etc.) within 1 year prior to dosing"
5639,NCT02278315,"1:18:treatment,20:32:treatment,34:47:treatment,49:72:treatment,76:90:treatment,,143:161:treatment","Radiation therapy, chemotherapy, immunotherapy, investigational therapy or corticosteroid use within 2 weeks of or after eligibility-defining bone marrow biopsy"
5640,NCT02278250,"84:95:cancer,110:126:treatment,,232:258:treatment,300:311:treatment,327:338:treatment,357:366:treatment","Participants with one histologically or cytologically confirmed malignant advanced solid tumor, for which no standard therapy is available which may convey clinical benefit and/or participants must have progressed after at least 1 prior chemotherapy regimen in the metastatic setting, and for which carboplatin (for Part B1), gemcitabine (for Part B2), or cisplatin (for Part B3) would be considered standard of care"
5641,NCT02277548,"56:72:treatment,74:84:treatment,89:99:treatment","Has another painful condition requiring chronic use of opioid analgesic, gabapentin, or pregabalin"
5642,NCT02276716,"17:31:treatment,41:49:treatment,51:58:treatment,60:67:treatment,69:83:treatment,85:96:treatment,100:111:treatment","Patients taking anticoagulants, such as warfarin, heparin, aspirin, pentoxifylline, clopidogrel or ticlopidine"
5643,NCT02276443,"27:39:treatment,45:51:treatment,59:72:treatment",Patients not eligible for chemotherapy with taxane and/or anthracycline based chemotherapy regimens
5644,NCT02276443,"21:27:treatment,31:38:treatment,52:57:cancer,96:109:cancer,,,",patient can undergo biopsy or surgery of a primary tumor site for suspected or proven invasive breast cancer of clinical stage I to III
5645,NCT02273375,"12:21:treatment,33:54:treatment,58:77:treatment",Concurrent treatment with other investigational drugs or anti-cancer therapy
5646,NCT02273375,"23:40:chronic_disease,71:96:treatment,113:119:chronic_disease",Patients positive for hepatitis C (HCV) antibody are eligible only if polymerase chain reaction is negative for HCV RA
5647,NCT02273375,"7:19:cancer,,102:111:treatment,223:233:cancer","other malignancies curatively treated with no evidence of disease for ? 5 years following the end of treatment and which, in the opinion of the treating physician, do not have a substantial risk of recurrence of the prior malignancy"
5648,NCT02273362,"1:9:treatment,34:46:treatment,50:69:treatment",Surgical cohort (cohort A only): percutaneous or transjugular biopsy incomplete or not performed
5649,NCT02273362,"7:22:treatment,31:41:treatment,43:52:treatment,54:65:treatment,67:76:treatment,78:91:treatment,93:106:treatment,112:127:treatment","se of CYP3A4 inducers such as rifampicin, rifabutin, rifapentine, phenytoin, carbamazepine, phenobarbital, and St. John's wort"
5650,NCT02272998,"81:103:cancer,115:139:cancer,161:189:treatment",Patients with histologically or cytologically confirmed diagnosis of refractory metastatic solid tumor or chronic hematological malignancy who are eligible for investigational drug therapy
5651,NCT02272998,"31:57:chronic_disease,59:65:chronic_disease,67:98:chronic_disease,100:115:chronic_disease,119:146:chronic_disease","any patient with a history of myocardial infarction (MI), stroke, transient ischemic attack (TIA), unstable angina or peripheral vascular disease will not be eligible"
5652,NCT02272218,"38:49:treatment,50:66:treatment,103:110:treatment,115:130:treatment","has not yet tried to treat pain with oral NSAIDs/COX-2 inhibitors (unless medical contraindications), Tylenol, or topical therapy"
5653,NCT02271919,",28:50:chronic_disease,52:74:chronic_disease,76:82:chronic_disease,84:90:chronic_disease,92:104:chronic_disease","History (last 3 months) of abnormal heart rhythms, cardiovascular disease (stroke, angina, heart attack) may result in ineligibility; these conditions will be evaluated on a case by case basis by the study physician"
5654,NCT02271919,"9:20:treatment,30:40:chronic_disease,,62:98:treatment,103:125:treatment","certain medications to treat depression (last 14 days), i.e. monoamine oxidase inhibitors (MAOIs) and Elavil (Amitriptyline)"
5655,NCT02270970,"5:31:treatment,73:90:treatment,81:90:treatment",any immune suppressive therapy being taken despite option for immediate steroid treatment and later treatment rescues as needed
5656,NCT02270450,"33:50:chronic_disease,54:67:chronic_disease,96:114:treatment,118:129:chronic_disease,",Patients must not have signs of bowel perforation or acute abdomen as evidenced by free air on radiologic imaging or peritonitis on physical exam within 2 days prior to registration
5657,NCT02269293,",41:54:treatment,62:72:treatment,74:85:treatment,87:98:treatment,100:127:treatment,138:153:treatment","At least 4 weeks must have lapsed since major surgery (e.g., laparotomy, laparoscopy, thoracotomy, video assisted thoracoscopy) prior to study treatment initiation"
5658,NCT02269293,"64:75:chronic_disease,87:106:cancer,108:116:chronic_disease,147:163:chronic_disease,171:187:chronic_disease,203:227:chronic_disease,229:232:chronic_disease,234:240:chronic_disease,","Patients with history or evidence upon physical examination of CNS disease, including primary brain tumor, seizures which are not controlled, any brain metastases and/or epidural disease, or history of cerebrovascular accident (CVA, stroke) within six months prior to the first date of study treatment"
5659,NCT02268448,"16:40:treatment,52:59:treatment,61:76:treatment,81:101:treatment","Current use of chronic pain medications (including opioids, antidepressants and anti-epileptic drugs)"
5660,NCT02268253,",64:85:treatment,143:151:chronic_disease,153:159:chronic_disease,165:172:chronic_disease","has persistent clinically significant toxicities Grade ?2 from previous chemotherapy not readily controlled by supportive measures (excluding alopecia, nausea, and fatigue)"
5661,NCT02268253,"14:26:chronic_disease,53:64:chronic_disease,83:93:treatment",uncontrolled hypertension or clinically significant arrhythmias not controlled by medication)
5662,NCT02267772,"22:35:allergy_name,102:118:chronic_disease,120:140:chronic_disease,154:174:chronic_disease,182:194:chronic_disease,196:206:chronic_disease,,","contraindications to acetaminophen including reported elevated liver function tests, hepatic injury, hepatic disorder, active liver disease, alcoholism, chronic malnutrition, known coagulapathy, hemorrhage, creatinine > 1.0, or known allergy or hypersensitivity to acetaminophen"
5663,NCT02266745,"14:38:chronic_disease,,,,99:120:chronic_disease,122:146:chronic_disease,148:195:treatment,197:222:chronic_disease,227:245:chronic_disease,,285:295:treatment","Uncontrolled congestive heart failure (New York Heart Association Classification 3 or 4), angina, myocardial infarction, cerebrovascular accident, coronary/peripheral artery bypass graft surgery, transient ischemic attack, or pulmonary embolism within 3 months prior to initiation of study drug"
5664,NCT02266719,"1:11:chronic_disease,15:29:chronic_disease,,,44:77:chronic_disease,",Juxtarenal or suprarenal AAA and type I-IV thoracoabdominal aortic aneurysms with diameter ?5.0 cm in diameter or 2 times the normal aortic diameter
5665,NCT02266719,"1:26:chronic_disease,99:137:treatment,141:160:treatment","Thoracic aortic aneurysms that extend into the arch, with the exception of those patients who had prior open surgical aortic replacement or endovascular repair, where a surgical graft or an endograft has been extended proximal and/or near the celiac artery (functional type IV) that would serve as landing zone for the investigational endograft"
5666,NCT02266329,"8:29:treatment,39:50:treatment,54:71:treatment,83:94:treatment,",Use of prescribed stimulants (such as amphetamine or dextroamphetamine containing medications) within 2 weeks of beginning the preliminary screening period through the end of study involvement
5667,NCT02265874,"38:56:chronic_disease,69:80:treatment,84:107:treatment",patients with extensive irreversible pulmonary fibrosis (based upon lung biopsy or high resolution CT scan criterion)
5668,NCT02264236,"34:56:chronic_disease,58:81:chronic_disease,85:101:cancer","Existing diagnosis or history of leptomeningeal disease, spinal cord compression or brain metastases unless"
5669,NCT02263729,"6:23:chronic_disease,25:39:chronic_disease,41:46:chronic_disease,50:57:chronic_disease","Have diabetes mellitus, cardiovascular, renal or hepatic co-morbidities"
5670,NCT02262806,"7:20:chronic_disease,7:10:chronic_disease,39:52:chronic_disease",Known HIV infection or HIV-associated lipodystrophy
5671,NCT02261519,"12:20:chronic_disease,22:39:chronic_disease,48:68:chronic_disease,80:99:chronic_disease","History of epilepsy, major head trauma, or any neurological illness other than Tourette's syndrome which might impair the subject's cognition or psychiatric functioning per the investigator's judgment"
5672,NCT02261519,"40:53:chronic_disease,,196:209:chronic_disease,214:233:chronic_disease","Physician confirmed DSM-V diagnosis of schizophrenia for the past 2 years based on subject's history and confirmed by psychiatric evaluation and MINI International Neuropsychiatric Interview For Schizophrenia and Psychotic Disorders, version 7.0 (MINI, Version 7.0)"
5673,NCT02259621,"1:28:treatment,33:58:treatment,,73:83:treatment,135:153:chronic_disease",Inhaled or topical steroids and adrenal replacement doses > 10 mg daily prednisone equivalents are permitted in the absence of active autoimmune disease
5674,NCT02259504,"27:50:treatment,58:67:treatment,82:90:chronic_disease",Use (current or prior) of liquid embolic material in the treatment of the target aneurysm
5675,NCT02257424,"165:185:treatment,,,,,,,278:299:treatment,306:314:treatment,339:356:treatment,379:394:treatment,403:439:treatment,441:448:treatment,454:464:treatment","Current use of a prohibited medication as described in Section 6.3.8 of the protocol for Potential for Drug-Drug Interaction: apply moisturizing creams frequently, topical keratolytics (e.g. urea 20-40 % cream, salicylic acid 6%, tazarotene 0.1% cream, fluorouracil 5% cream), clobetasol propionate 0.05% ointment for erythematous areas, topical lidocaine 2%, and / or systemic pain medication such as nonsteroidal anti-inflammatory drugs, codeine, and pregabalin for pain"
5676,NCT02257424,"20:80:treatment,87:96:treatment,98:111:treatment,113:126:treatment,128:137:treatment,141:154:treatment,,197:206:treatment","Patients receiving cytochrome P450 enzyme-inducing anticonvulsant drugs (EIADs) (i.e. phenytoin, carbamazepine, Phenobarbital, primidone or oxcarbazepine) within 4 weeks of the start of the study treatment"
5677,NCT02257138,"16:33:chronic_disease,203:218:chronic_disease,229:246:chronic_disease","Any coexisting medical condition that in the judgment of the treating physician is likely to interfere with study procedures or results including uncontrolled severe infections, as well as uncontrolled cardiac disease, or other organ dysfunction"
5678,NCT02256631,"21:40:treatment,,117:122:treatment,124:131:treatment,136:141:treatment,142:147:treatment","Any requirement for supplemental oxygen beyond 24 hours of life or requiring supplemental oxygen at the time of the VRC01, VRC01LS, or VRC07-523LS dose"
5679,NCT02255383,"1:21:chronic_disease,23:37:chronic_disease,39:58:chronic_disease,60:73:chronic_disease","rheumatoid arthritis, osteoarthritis, traumatic arthritis, polyarthritis"
5680,NCT02254863,"22:34:treatment,36:65:treatment,70:92:treatment","receiving concurrent radiotherapy, immunosuppressive medications, or cytotoxic chemotherapy"
5681,NCT02253316,"1:10:chronic_disease,21:48:treatment,66:75:chronic_disease,,115:124:treatment",Infection requiring systemic antibiotic therapy or other serious infection within 14 days prior to start of study treatment
5682,NCT02253316,",37:44:treatment,56:72:treatment,77:93:cancer,,,142:157:treatment",Received at least two cycles of any regimen as initial systemic therapy for multiple myeloma and are within 2-16 months of the first dose of initial therapy
5683,NCT02252432,"47:62:treatment,64:73:treatment,75:87:treatment,89:101:treatment,104:129:treatment,131:138:treatment,140:150:treatment,152:161:treatment,163:173:treatment,176:187:treatment,189:201:treatment,203:219:treatment,221:244:treatment,246:271:treatment","Drugs known to cause prolonged qT: class (IA) antiarrhythmics (quinidine, procainamide, disopyramide), class III antiarrhythmics (sotalol, dofetilide, ibutilide, amiodarone), haloperidol, thioridazine, arsenic trioxide, HIV protease inhibitors, tricyclic antidepressants"
5684,NCT02252432,"1:25:chronic_disease,27:45:chronic_disease,47:64:chronic_disease","Restrictive lung disease (pulmonary fibrosis, myasthenia gravis)"
5685,NCT02252081,"12:21:treatment,33:51:treatment,72:81:treatment,85:103:chronic_disease,",History of metformin use or any insulin sensitizer or any drug for the treatment of metabolic syndrome over the last one year
5686,NCT02251431,"39:47:treatment,51:89:treatment,95:114:treatment,116:154:treatment,156:178:treatment,183:195:treatment","Patient has ever been treated with an approved or investigational GLP-1 receptor agonist e.g. BYETTA™ (exenatide), BYDUREON™ (Exenatide extended-release), VICTOZA™ (liraglutide), or taspoglutide"
5687,NCT02250664,"11:31:treatment,33:42:treatment,52:69:treatment","Have used nicotine replacement, bupropion or other pharmacotherapies as cessation aids in the past month"
5688,NCT02250157,"27:37:allergy_name,41:62:allergy_name,78:106:allergy_name","Allergy or sensitivity to irinotecan or cranberry-grape juice, or any of the irinotecan tablet excipients"
5689,NCT02250157,"77:93:chronic_disease,107:131:chronic_disease,133:154:chronic_disease,,181:205:chronic_disease,207:225:chronic_disease,227:252:chronic_disease,277:295:chronic_disease","Uncontrolled intercurrent illness including, but not limited to, ongoing or active infection, symptomatic congestive heart failure, myocardial infarction within the last 6 months, unstable angina pectoris, cardiac arrhythmia, chronic pulmonary disease requiring oxygen, known bleeding disorders, or any concomitant illness or social situation that would limit compliance with study requirements"
5690,NCT02244814,"1:13:chronic_disease,15:28:chronic_disease,30:44:chronic_disease,46:67:chronic_disease,69:81:chronic_disease,83:90:treatment,107:119:chronic_disease,121:139:chronic_disease,144:175:chronic_disease","hypertension, renal disease, thrombophilias, rheumatologic disease, preeclampsia, steroid use, history of pancreatitis, infectious disease, or intrauterine growth restriction"
5691,NCT02243813,"45:58:chronic_disease,60:78:chronic_disease,140:164:chronic_disease","Have a first or second-degree relative with Schizophrenia, Psychotic Disorder (unless substance induced or due to a medical condition), or Bipolar I or II Disorder"
5692,NCT02240498,"63:74:chronic_disease,76:87:chronic_disease,102:114:chronic_disease","All patients with clinical symptoms (ex: fever, chills, pain, tachycardia, hypotension), laboratory (leukocytosis) and radiologic findings (thick walled, rim-enhancing collection with gas bubbles or air-fluid levels) compatible with an abscess that requires image-guided percutaneous drainage"
5693,NCT02237183,"17:28:chronic_disease,44:56:treatment,60:88:treatment,,","Due to risk for hypotension in patients on vasodilators or antihypertensive medications, participants must not have blood pressure < 95 mm Hg systolic"
5694,NCT02236013,"1:20:treatment,25:42:chronic_disease,48:59:treatment,",Emergency treatment for hyperleukocytosis with hydroxyurea for ? 10 days
5695,NCT02236000,"15:45:treatment,,96:114:treatment,137:153:treatment",Chronic daily treatment with corticosteroids with a dose of greater than or equal to 10 mg/day methylprednisolone equivalent (excluding inhaled steroids)
5696,NCT02235857,"1:20:chronic_disease,42:53:chronic_disease,55:70:chronic_disease,72:110:chronic_disease,115:131:chronic_disease","Cardiac impairments such as uncontrolled arrhyth¬mia, unstable angina, decompensated congestive heart failure, or valvular disease"
5697,NCT02235857,"21:36:allergy_name,38:45:allergy_name,50:64:allergy_name","Hypersensitivity to dextran sulfate, heparin, or ethylene oxide"
5698,NCT02234934,"8:23:chronic_disease,56:80:chronic_disease,82:90:chronic_disease,92:103:chronic_disease","Active cardiac disease, including clinical evidence of congestive heart failure, cyanosis, hypotension"
5699,NCT02234934,"22:56:chronic_disease,60:71:chronic_disease,98:109:chronic_disease,136:139:chronic_disease,141:151:chronic_disease,153:168:chronic_disease,172:185:chronic_disease","No co-infection with Human Immunodeficiency Virus (HIV) or hepatitis B virus (HBsAg positive) or hepatitis C virus (HCV RNA positive), CMV, adenovirus, parvovirus B 19 or toxoplasmosis"
5700,NCT02234557,",28:36:chronic_disease,38:52:chronic_disease,54:76:chronic_disease,78:95:chronic_disease","neurologic disorder (e.g., epilepsy, cerebral palsy, traumatic brain injury, Tourette Syndrome)"
5701,NCT02233868,"48:68:chronic_disease,159:174:treatment,192:221:treatment,","Current or past DSM-IV or DSM-5 diagnosis of a psychiatric disorder (other than alcohol in AD participants and nicotine/caffeine use disorders) that required hospitalization (any length), or chronic medication management (more than 4 weeks) and that could impact brain function at the time of the study as determined by history and clinical exam"
5702,NCT02233868,"1:25:treatment,14:24:treatment,77:87:treatment,104:115:treatment,,187:213:treatment,215:238:treatment,240:264:treatment,284:297:treatment,299:322:treatment","psychoactive medications or medication that may affect study results (e.g., analgesics [non narcotic], antibiotics (must finish course at least 24 hours prior to a scheduled procedure), antidiarrheal preparations, anti-inflammatory drugs (systemic corticosteroids are exclusionary), antinauseants, cough/cold preparations) (self-report, medical history)"
5703,NCT02232516,"33:55:treatment,48:55:treatment,60:64:cancer,77:92:treatment,","Patients must not have received prior systemic therapy for PTCL (except for corticosteroids for 10 or fewer days at any dose, no washout period required as long as they discontinue prior to starting study therapy)"
5704,NCT02232165,"10:17:chronic_disease,19:28:chronic_disease,30:37:chronic_disease,41:54:chronic_disease","Advanced cardiac, pulmonary, hepatic or liver disease"
5705,NCT02231073,"32:43:chronic_disease,45:62:chronic_disease,68:88:chronic_disease,102:108:chronic_disease,110:120:chronic_disease,122:132:chronic_disease,136:162:chronic_disease","at least one of the following: rest tremor, muscular rigidity, and postural instability not cause by visual, vestibular, cerebellar or proprioceptive dysfunction"
5706,NCT02227199,"111:135:treatment,137:169:treatment,171:189:treatment,213:224:treatment,,,,,,419:458:treatment,,","Patients must have measurable disease defined as lesions that can be accurately measured in two dimensions by computed tomography (CT), magnetic resonance imaging (MRI), medical photograph (skin or oral lesion), plain x-ray, or other conventional technique and a greatest transverse diameter of 1 cm or greater; or palpable lesions with both diameters >= 2 cm; further, at least 1 of these lesions must be positive by positron emission tomography (PET) scan (i.e., Deauville score of 4 or more)"
5707,NCT02226159,"73:76:treatment,77:79:treatment,92:110:chronic_disease",Deemed to be good operative candidates by spine surgeons (patients with MRI/CT findings of neural compression with concordant symptoms) and had agreed to possible operative intervention
5708,NCT02225548,"27:48:chronic_disease,50:56:chronic_disease,77:87:chronic_disease,","Subject with a history of myocardial infarction, stroke or life-threatening arrhythmia within 6 months prior to screening"
5709,NCT02225548,"37:66:chronic_disease,87:95:chronic_disease,104:122:chronic_disease,124:140:cancer,146:154:cancer","Subject with clinically significant chronic hematological disease which could lead to priapism such as sickle cell anemia, multiple myeloma, and leukemia"
5710,NCT02222545,"29:33:chronic_disease,46:50:treatment,62:65:chronic_disease,69:72:chronic_disease","Have a diagnosis of primary aHUS, persistent HSCT-associated TMA or TTP"
5711,NCT02217709,"24:29:chronic_disease,33:58:chronic_disease,60:73:chronic_disease,75:91:chronic_disease,100:116:chronic_disease,127:142:treatment","Known prior history of mania or major psychiatric illness (schizophrenia, bipolar disorder, severe major depression requiring hospitalization, etc.)"
5712,NCT02216227,"9:28:treatment,32:50:treatment,71:83:treatment,87:98:treatment",Undergo cardiac transplants or cardiac procedures performed using the percutaneous or thoracotomy approach
5713,NCT02215096,"36:53:chronic_disease,87:98:chronic_disease,100:107:chronic_disease,109:114:chronic_disease,118:133:chronic_disease","Evidence of severe or uncontrolled systemic diseases (e.g., unstable or uncompensated respiratory, hepatic, renal or cardiac disease)"
5714,NCT02215096,"1:21:cancer,16:21:cancer,65:71:treatment",PTEN deficient tumor as documented from archival or fresh (from biopsy) tumor tissue analyzed by GlaxoSmithKline selected laboratory
5715,NCT02215096,"12:33:chronic_disease,35:59:chronic_disease,71:86:chronic_disease,89:109:treatment,111:119:treatment,124:139:treatment,,185:214:chronic_disease,,,","history of myocardial infarction, acute coronary syndromes (including unstable angina), coronary angioplasty, stenting, or bypass grafting within the past 6 months prior to enrolment, Class III or IV heart failure as defined by the New York Heart Association functional classification system, LVEF below 50%"
