,ID,tags,text
5846,NCT01970176,"15:33:chronic_disease,35:51:cancer,53:61:cancer,65:83:chronic_disease,109:117:chronic_disease,154:172:chronic_disease","Patients with sickle cell anemia, multiple myeloma, leukemia or penile deformities placing them at risk for priapism (angulation, cavernosal fibrosis or Peyronie's disease)"
5847,NCT01968109,"1:13:chronic_disease,15:25:chronic_disease,43:51:chronic_disease","Encephalitis, meningitis, or uncontrolled seizures in the year prior to informed consent"
5848,NCT01967849,"90:110:treatment,114:127:treatment,131:143:treatment,150:160:treatment,162:175:treatment","Children will be excluded from participating in the genetic analysis if they are treated oral glucocorticoids or antirejection or chemotherapy (e.g. tacrolimus, Lasparaginase"
5849,NCT01967823,"39:56:cancer,98:108:cancer,119:127:cancer,192:198:treatment,202:214:cancer,216:236:treatment","Measurable (per RECIST v1.0 criteria) metastatic cancer or locally advanced refractory/recurrent malignancy including melanoma that expresses ESO as assessed by one of the following methods: RT-PCR on tumor tissue, immunohistochemistry of resected tissue, or serum antibody reactive with ESO"
5850,NCT01967823,"28:50:chronic_disease,73:83:cancer,93:103:cancer,105:121:cancer,126:136:cancer,","Patients with a history of neurofibromatosis (NF) may have other stable CNS tumors, such as schwannoma, acoustic neuroma, or ependymoma only if those lesions have been stable for the past 6 months"
5851,NCT01967238,"11:24:chronic_disease,39:66:chronic_disease,83:105:chronic_disease","Confirmed HIV infection, positive for hepatitis B surface antigen or positive for hepatitis C antibodies"
5852,NCT01966367,"28:50:treatment,,,141:162:treatment,163:188:treatment",Patients who have received prior hematocrit (HCT) within three months of enrollment for reduced intensity regimen and within six months for myeloablative regimen/reduced toxicity regimens
5853,NCT01964859,"22:32:allergy_name,34:46:allergy_name,48:60:allergy_name","subjects allergic to penicillin, streptomycin, amphotericin"
5854,NCT01961778,"25:45:treatment,49:73:cancer,79:105:cancer,119:150:cancer",suitable candidates for endoscopic treatment of Barrett's esophagus (BE) with high-grade dysplasia (HGD) and/or early adenocarcinoma of the esophagus
5855,NCT01959698,"29:37:allergy_name,41:53:allergy_name,54:64:allergy_name,84:95:allergy_name",Known history of allergy to Captisol (a cyclodextrin derivative used to solubilize carfilzomib)
5856,NCT01959698,"64:78:treatment,82:103:treatment,105:139:treatment,,",Patients must have normal baseline cardiac function based upon echocardiogram or gated blood pool scan (multigated acquisition scan [MUGA]) with an ejection fraction >= 50%
5857,NCT01959698,",,,50:58:cancer,78:102:treatment,,146:153:treatment",Platelet count >= 50 x 10^9/L (>= 20 x 10^9/L if lymphoma involvement in the pretreatment bone marrow is found) within 14 days prior to starting therapy
5858,NCT01959425,"21:36:treatment,44:51:treatment,53:61:treatment","Contraindication to anticoagulation (i.e., heparin, warfarin or another commercially available anticoagulation medication)"
5859,NCT01959204,"27:31:allergy_name,43:47:allergy_name,85:94:allergy_name,115:120:allergy_name","Has a history of relevant drug allergies, food allergies, or both (i.e., allergy to oxycodone, allergy to related drugs, or any significant food allergy that could interfere with the study)"
5860,NCT01959204,"18:42:treatment,60:78:treatment,,141:151:treatment","Use of all other prescription medications, except required pre-op medications and birth control, is prohibited within 3 days of dosing with study drug"
5861,NCT01954966,"45:59:chronic_disease,61:86:chronic_disease,107:117:cancer","History of major medical illness: including liver diseases, abnormal vaginal bleeding, suspected or known malignancy"
5862,NCT01954576,"1:12:treatment,,185:211:treatment,238:250:treatment","Bevacizumab-naïve patients: These patients may not have more than one prior relapse not counting the current relapse being treated by this protocol and must have received at least one prior chemotherapy regimen, which must have included temozolomide"
5863,NCT01954576,"1:20:treatment,22:41:treatment,43:56:treatment,58:79:treatment,81:103:treatment,109:175:treatment","Implanted pacemaker, programmable shunts, defibrillator, deep brain stimulator, vagus nerve stimulator, and other implanted electronic devices in the brain or the spinal cord"
5864,NCT01954576,"71:83:treatment,286:294:treatment,296:313:treatment,319:333:treatment,404:419:treatment,455:460:cancer","There must be an interval of at least 12 weeks from the completion of radiotherapy to start of device treatment. When the interval is less than 12 weeks from the completion of radiotherapy, the histological confirmation of progression must be unequivocal per RANO criteria. The use of PET scan, perfusion imaging, and MRspectroscopy to differentiate between true early progression and pseudoprogression prior to biopsy or resection of probable recurrent tumor is per standard of care"
5865,NCT01954316,"26:46:chronic_disease,50:67:chronic_disease,116:144:treatment,148:180:treatment",Patients with history of deep vein thrombosis or pulmonary embolus who are being treated with therapeutic doses of low molecular weight heparin or prophylactic dose anticoagulants may be enrolled
5866,NCT01953588,"1:28:treatment,42:59:treatment,64:74:treatment,","Hormone replacement therapy of any type, megestrol acetate, or raloxifene within one week prior to registration"
5867,NCT01953575,"54:77:chronic_disease,89:104:chronic_disease,106:119:chronic_disease,121:130:chronic_disease,136:162:chronic_disease","Patients with conditions known to be associated with esophageal eosinophilia, including Crohn's disease, Churg-Strauss, achalasia, and hypereosinophilic syndrome"
5868,NCT01953263,"44:66:chronic_disease,70:90:chronic_disease,102:138:treatment",Patients with evidence or diagnosis of any primary muscle disease or coagulation disorder (including concomitant anti-coagulation therapy)
5869,NCT01950351,"1:23:treatment,25:36:treatment,41:81:treatment,86:101:cancer","Previous prostatectomy, cryosurgery, or high intensity focused ultrasound (HIFU) for prostate cancer"
5870,NCT01950351,"11:37:chronic_disease,42:72:chronic_disease,86:115:treatment,125:146:treatment","diagnosed connective tissue disorder, or congenital coagulation defects (patients on medical therapy with Coumadin or other blood thinning agents are eligible for participation)"
5871,NCT01950234,"1:70:treatment,72:84:treatment,86:104:treatment,106:116:treatment,118:131:treatment,135:152:treatment,184:193:treatment,","Treatment with FDA-approved first-line MS disease-modifying therapies (B-interferon, glatiramer acetate, fingolimod, teriflunomide or dimethyl fumarate) will be permitted, as long as treatment has been ongoing and stable for at least 3 months prior to randomization"
5872,NCT01948739,"15:56:treatment,,110:133:treatment,137:163:treatment",No history of neurolytic procedure to the affected limb in the past four months and no planned alteration in upper-extremity therapy or medication for muscle tone during the course of the study
5873,NCT01946074,",73:95:chronic_disease,83:95:chronic_disease,135:154:chronic_disease,168:181:chronic_disease,183:197:chronic_disease,199:220:chronic_disease,222:253:chronic_disease,255:273:chronic_disease,284:294:treatment,296:335:treatment,337:345:chronic_disease,349:364:treatment,366:377:treatment,405:430:chronic_disease,,","Subject has history (within previous 5 years) of clinically significant pulmonary hypertension, uncontrolled systemic hypertension or hypertensive crisis, symptomatic heart failure, cardiomyopathy, myocardial infarction, unstable/severe angina pectoris, cardiac arrhythmia requiring medication, coronary/peripheral artery bypass graft, aneurysm or aneurysm repair, angioplasty, cerebrovascular accident, transient ischemic attack or the left ventricular ejection fraction (LVEF) less than 50%"
5874,NCT01945814,"7:16:treatment,21:50:chronic_disease,40:49:chronic_disease,52:71:chronic_disease",Early treatment for single or multiple infections. Multiple infections with one reactivation and one controlled infection are eligible to enroll
5875,NCT01943851,"24:48:chronic_disease,52:63:chronic_disease,79:98:chronic_disease","Clinically significant conduction abnormalities or arrhythmias, subjects with Bundle Branch Block"
5876,NCT01943851,",87:102:treatment,93:102:treatment,189:198:treatment",Female subjects who are lactating must discontinue nursing prior to the first dose of study treatment and must refrain from nursing throughout the treatment period and for 5 half-lives of GSK525762
5877,NCT01943851,"1:14:treatment,16:28:treatment,33:46:treatment,,65:74:treatment","Major surgery, radiotherapy, or immunotherapy within 4 weeks of GSK525762"
5878,NCT01943851,"35:64:treatment,96:108:treatment,110:120:treatment,122:143:treatment,148:163:treatment,,213:222:treatment","the subject has been off systemic immunosuppressive medications (including but not limited to: cyclosporine, tacrolimus, mycophenolate mofetil, or corticosteroids) for at least 1 month prior to the first dose of GSK525762"
5879,NCT01941316,"23:38:chronic_disease,42:63:chronic_disease,,,,,122:135:chronic_disease,137:156:chronic_disease,176:199:chronic_disease,221:244:chronic_disease,246:265:chronic_disease,270:290:treatment,309:317:chronic_disease","Must not have had any unstable angina or myocardial infarction within 4 months prior to enrollment, NYHA Class III or IV heart failure, uncontrolled angina, history of severe coronary artery disease, severe uncontrolled ventricular arrhythmias, sick sinus syndrome, or electrocardiographic evidence of acute ischemia or Grade 3 conduction system abnormalities unless subject has a pacemaker"
5880,NCT01940757,"36:46:chronic_disease,48:55:chronic_disease,57:66:chronic_disease,68:75:chronic_disease,77:90:chronic_disease,92:102:chronic_disease,104:112:chronic_disease,117:130:chronic_disease","Evidence of clinically significant neurologic, cardiac, pulmonary, hepatic, rheumatologic, autoimmune, diabetes, or renal disease by history, physical examination, and/or laboratory studies"
5881,NCT01937949,"1:11:chronic_disease,13:23:chronic_disease,27:67:chronic_disease,","Juxtarenal, suprarenal or type IV thoracoabdominal aortic aneurysm with a diameter ? 5.0 cm or 2 times the normal aortic diameter"
5882,NCT01931202,"24:37:treatment,39:54:treatment,56:70:treatment,75:91:treatment","current treatment with psychotherapy, antidepressants, antipsychotics, or mood stabilizers"
5883,NCT01928576,"5:19:cancer,48:66:treatment,71:75:treatment,169:179:treatment,183:194:treatment",All adenocarcinoma patients will be tested for ALK rearrangements and EGFR (Exon 19 Deletion and Exon 21 L8585R Substitution) mutations and must have been treated with prior EGFR or ALK therapy as well as a platinum containing doublet
5884,NCT01928576,"42:52:cancer,54:56:cancer,70:96:cancer","Patients must have histologically proven stage IIIB, IV or recurrent non-small cell lung cancer"
5885,NCT01928576,"37:55:treatment,68:83:treatment,,98:108:treatment,130:159:treatment,",Patients with a condition requiring systemic treatment with either corticosteroids (>10 mg daily prednisone equivalent) or other immunosuppressive medications within 14 days of randomization
5886,NCT01928576,"23:33:treatment,35:46:treatment,51:60:treatment,64:83:treatment,76:83:treatment,85:140:treatment","Subjects who received pemetrexed, bevacizumab, or erlotinib as maintenance therapy (nonprogressors with platinum-based doublet chemotherapy) and subsequently progressed after maintenance therapy) are eligible and do not count as a line of therapy"
5887,NCT01925573,"31:44:treatment,46:57:treatment,74:90:chronic_disease,138:145:treatment","9 Minimum interval since last major surgery, open biopsy, or significant traumatic injury is 4 weeks 10 Minimum interval since last drug therapy"
5888,NCT01925573,"29:42:treatment,49:63:treatment,65:80:treatment,84:96:treatment,99:110:treatment,126:142:chronic_disease,,171:181:treatment,239:247:treatment,264:286:treatment,","Patients who have undergone major surgery (e.g. intra-thoracic, intra-abdominal or intra-pelvic), open biopsy or significant traumatic injury ? 4 weeks prior to starting study drug, or patients who have had minor procedures, percutaneous biopsies or placement of vascular access device ? 1 week prior to starting study drug, or who have not recovered from side effects of such procedure or injury"
5889,NCT01925378,"24:72:chronic_disease,103:108:chronic_disease,103:110:chronic_disease,,114:119:chronic_disease,133:148:treatment,,392:401:chronic_disease,419:430:chronic_disease","Cytology report with a High Grade Squamous Intra Epithelial Lesion HSIL or have histologically proven CIN 2/3 or CIN 3 diagnosed by cervical biopsy between 2 and 8 weeks prior to enrollment. For a patient to be eligible, the Cytology report must state High Grade Squamous Intra Epithelial Lesion HSIL or the pathology report must clearly state CIN 2/3 or CIN 3 or must state moderate-severe dysplasia, moderate severe dyskaryosis, severe dysplasia, or severe dyskaryosis. Patients with a diagnosis of CIN 2 alone or moderate dysplasia or dyskaryosis alone are not eligible for this study"
5890,NCT01925378,"15:24:allergy_name,34:45:allergy_name,49:59:allergy_name,96:105:treatment","Patients with allergies or known sensitivity to Nelfinavir will be excluded or withdrawn after treatment, if deemed a safety concern by the principal Investigator"
5891,NCT01925131,"72:86:cancer,97:102:cancer,104:128:cancer,148:166:cancer","Patients must have a diagnosis of relapsed or refractory CD22-positive acute leukemia including B-ALL, mixed phenotype leukemia (biphenotypic), or Burkitt's leukemia based on World Health Organization (WHO) classification"
5892,NCT01925131,"7:17:cancer,29:43:cancer,74:83:treatment","Prior malignancy other than acute leukemia is allowed, provided it is in remission and there is no plan to treat the malignancy at the time of registration"
5893,NCT01923662,"29:50:chronic_disease,52:67:chronic_disease,69:90:chronic_disease,95:108:chronic_disease,110:150:chronic_disease,152:176:chronic_disease,178:184:chronic_disease,186:202:chronic_disease,204:217:chronic_disease","Acute medical complication: cardiac abnormalities, skin breakdowns, uncontrolled seizures, or immunological, pulmonary/ renal/ circulatory compromise, auto-immune deficiencies, sepsis, active infection, dental caries"
5894,NCT01920737,"19:22:chronic_disease,19:30:chronic_disease,32:45:treatment,89:99:treatment","For patients with CNS disease, dexamethasone may be temporarily administered instead of prednisone to reduce CNS pressure, at the discretion of the treating physician and after discussion with the MSK PI"
5895,NCT01920061,"1:13:treatment,15:27:treatment,29:38:treatment,42:63:treatment,","Chemotherapy, radiotherapy, biologics or investigational agent within 4 weeks of the lead-in dose"
5896,NCT01920061,"17:28:treatment,32:41:treatment,57:65:treatment,69:87:treatment",Prior platinum (carboplatin or cisplatin) in either the adjuvant or metastatic setting
5897,NCT01919619,"27:38:allergy_name,40:52:allergy_name,56:66:allergy_name","Known hypersensitivity to thalidomide, lenalidomide or ipilimumab"
5898,NCT01918644,"8:23:chronic_disease,25:43:chronic_disease,45:56:chronic_disease",(H/ o) Crohn's disease/ ulcerative colitis/ scleroderma
5899,NCT01917721,"26:28:chronic_disease,58:62:treatment,99:113:treatment",Patients with refractory KD after initial treatment with IVIG and dilated coronary arteries on an echocardiogram during the first month of KD
5900,NCT01913106,"1:7:treatment,35:50:cancer,59:77:cancer,88:103:treatment,,155:172:treatment",biopsy-proven local recurrence of prostate cancer without metastatic disease after the hormone therapy at least 2 year after the completion of definitive radiation therapy
5901,NCT01912612,"49:60:treatment,75:85:treatment,126:140:treatment,142:153:treatment,155:164:treatment,166:175:treatment,180:206:treatment,214:221:treatment,223:231:treatment,236:262:treatment,265:293:treatment,","Patients must not be taking any contraindicated medications listed on the duloxetine package insert including the following: phenothiazines, propafenone, flecanide, linezolid, or anticoagulation medication (e.g., heparin, warfarin, or direct oral anticoagulants); treatment with MAO inhibitor within 14 days prior to registration"
5902,NCT01910818,"61:65:allergy_name,67:74:allergy_name,78:95:allergy_name","Adverse reactions to compounds of any external agent (e.g., gels, lotions or anesthetic creams) required for use in the study, if no alternative to the said agent exists"
5903,NCT01908777,"25:34:chronic_disease,46:61:treatment,72:105:chronic_disease,124:137:chronic_disease","Active and uncontrolled infection at time of transplantation including active infection with Aspergillus or other mold, or HIV infection"
5904,NCT01908777,"28:49:chronic_disease,,,74:93:treatment,164:185:treatment,187:215:treatment,220:241:treatment","Subjects with a history of myocardial infarction between 6 and 12 months prior to transplant who are asymptomatic and have had a negative cardiac risk assessment (treadmill stress test, nuclear medicine stress test, or stress echocardiogram) since the event may participate"
5905,NCT01906385,"29:47:chronic_disease,51:74:chronic_disease,85:88:treatment,92:125:treatment",The subject has evidence of acute intracranial or intratumoral hemorrhage either by MRI or computerized tomography (CT) scan
5906,NCT01905046,"14:26:treatment,41:61:chronic_disease,63:95:cancer,100:131:cancer","Having had a prior biopsy demonstrating atypical hyperplasia, lobular carcinoma in situ (LCIS), or ductal carcinoma in situ (DCIS)"
5907,NCT01904136,",163:182:treatment,190:208:treatment,,264:274:treatment,,,","Patient with no matched related donor who has a related haploidentical donor identified (=< 7/8 allele match at the A, B, C, DR loci) who is willing to undergo a bone marrow harvest and an NK cell collection approximately 2 weeks of the recipient's admission for transplant; the donor must be 16 years of age or older and weigh at least 110 pounds"
5908,NCT01903330,"1:12:chronic_disease,16:27:chronic_disease,41:53:chronic_disease",Hepatitis B or Hepatitis C Uncontrolled hypertension
5909,NCT01903330,"17:29:treatment,46:55:treatment,78:90:treatment,111:123:treatment,","Patients taking temozolomide can start study treatment 23 days from the last temozolamide dose. For all other chemotherapy drugs, study treatment can start as long as adverse events related to their treatment is </= to Grade 1"
5910,NCT01903330,"1:7:chronic_disease,9:34:chronic_disease,36:51:chronic_disease,53:74:chronic_disease,78:102:chronic_disease,,,","Stroke, transient ischemic attack, unstable angina, myocardial infarction or congestive heart failure (New York Heart Association Grade II or greater) within the past 12 months"
5911,NCT01901562,"21:50:cancer,54:64:treatment,66:77:treatment,85:95:treatment","Have diagnosed with multiple or sessile papilloma by ultrasound, mammography and/or ductoscopy"
5912,NCT01900301,"76:92:treatment,94:105:treatment,107:125:treatment,127:152:treatment,154:158:treatment,160:168:treatment,170:178:treatment,180:188:treatment,190:210:treatment,212:226:treatment,228:243:treatment,245:259:treatment,261:271:treatment,273:285:treatment,287:294:treatment,296:312:treatment","over the counter drugs or substances that may have a sedative effect (e.g. herbal sedatives: ashwagandha, Duboisia hopwoodii, Prostanthera striatiflora, kava, mandrake, valerian, cannabis, passiflora incarnate; Antihistamines: Diphenhydramine, Dimenhydrinate, Doxylamine, Promethazine; Alcohol; Dextromethorphan)"
5913,NCT01898793,"1:12:treatment,14:26:treatment,30:39:treatment,97:106:treatment",CNS therapy (chemotherapy or radiation) should continue as medically indicated during the study treatment
5914,NCT01898793,"14:23:chronic_disease,25:29:cancer,35:38:chronic_disease","Negative for hepatitis, HTLV, and HIV on donor viral screen"
5915,NCT01898793,"14:20:chronic_disease,42:65:chronic_disease,94:102:chronic_disease,113:144:chronic_disease","Uncontrolled angina, severe uncontrolled ventricular arrhythmias, or EKG suggestive of acute ischemia or active conduction system abnormalities"
5916,NCT01896999,"22:32:cancer,59:83:cancer,85:111:cancer,119:129:treatment,134:143:treatment","No evidence of prior malignancy except adequately treated non-melanoma skin cancer, in situ cervical carcinoma or any surgically- or radiation-cured malignancy continuously disease"
5917,NCT01896999,"24:44:chronic_disease,62:79:treatment,101:148:treatment,159:186:treatment,199:212:treatment,220:230:treatment,232:245:treatment","Patients must not have autoimmune disorders or conditions of immunosuppression that require current ongoing treatment with systemic corticosteroids (or other systemic immunosuppressants), including oral steroids (i.e., prednisone, dexamethasone)"
5918,NCT01896999,"17:26:treatment,27:38:treatment,83:99:treatment","patients in the nivolumab/brentuximab cohorts ONLY (D, E, F, Y) may have received prior ipilimumab"
5919,NCT01896921,"20:25:treatment,124:135:treatment,139:148:treatment",Concomitant use of drugs known to impact or be impacted in terms of pharmacokinetics or drug-drug interactions with either raltegravir or maraviroc
5920,NCT01895881,"1:26:chronic_disease,28:39:chronic_disease,44:54:cancer","Endometrial proliferation, hyperplasia, or malignancy at screening"
5921,NCT01894061,"69:80:chronic_disease,82:90:chronic_disease,95:101:chronic_disease","Evidence of increased intracranial pressure (clinically significant papilledema, vomiting and nausea or reduced level of consciousness)"
5922,NCT01894061,"29:42:treatment,49:63:treatment,65:80:treatment,84:96:treatment","Patients who have undergone major surgery (e.g. intra-thoracic, intra-abdominal or intra-pelvic)"
5923,NCT01893554,"20:57:chronic_disease,98:101:chronic_disease,118:143:treatment,154:178:treatment,182:193:treatment,194:216:treatment","Known or suspected impairment of immunological functions, including maternal history of positive HIV test, receiving immunosuppressive therapy including systemic corticosteroids or bone marrow/solid organ transplant recipients"
5924,NCT01893554,"53:65:chronic_disease,67:92:chronic_disease,105:122:chronic_disease","Major congenital malformations including congenital cleft palate, cytogenetic abnormalities, or serious chronic disorders"
5925,NCT01893554,"1:62:chronic_disease,66:82:chronic_disease,131:142:treatment,147:159:chronic_disease","upper respiratory illness (rhinorrhea, cough, or pharyngitis) or nasal congestion significant enough to interfere with successful vaccination, or otitis media"
5926,NCT01891318,"18:27:treatment,70:85:treatment,90:99:treatment",Patient can have prior SRS to lesions other than the one planned for neoadjuvant SRS and resection
5927,NCT01884740,"13:18:cancer,43:56:treatment,79:95:cancer,124:136:treatment",A confirmed tumor site is one in which is biopsy-proven with the exception of brainstem glioma which will be eligible with radiographic diagnosis
5928,NCT01884740,"1:24:treatment,32:47:treatment,51:59:treatment,,137:146:treatment","Radiographic procedures (e.g., Gd-enhanced MRI or CT scans) documenting existing lesions must have been performed within three weeks of treatment on this research study"
5929,NCT01882153,"38:44:chronic_disease,70:79:chronic_disease,81:94:chronic_disease,96:115:chronic_disease,117:135:chronic_disease,137:152:chronic_disease","Have a medical diagnosis that causes autism like symptomology (e.g., Fragile X, Down syndrome, Angelman's syndrome, tuberous sclerosis, Rett's disorder)"
5930,NCT01880567,"17:20:cancer,22:35:treatment,,54:95:treatment",Newly diagnosed MCL: Major surgery within 4 weeks or vaccination with live attenuated vaccines within 4 weeks of the first dose of study drug
5931,NCT01880567,"17:20:cancer,31:58:treatment,64:72:treatment,87:107:treatment",Newly diagnosed MCL: Requires concomitant anticoagulation with warfarin or equivalent vitamin K antagonist
5932,NCT01880567,"1:24:cancer,10:24:cancer,,105:128:treatment",Relapsed/refractory MCL: Patient has relapsed and or refractory MCL and must have received at least one prior treatment regimen for their disease
5933,NCT01880567,"1:20:cancer,21:24:chronic_disease,,122:168:chronic_disease,170:186:chronic_disease,188:199:chronic_disease,,,","Relapsed/refractory MCL: Significant screening electrocardiogram (ECG) abnormalities including left bundle branch block, 2nd degree atrioventricular (AV) block type II, 3rd degree block, bradycardia (< 50 beats per minute [bpm]), or corrected QT (QTc) > 500 msec"
5934,NCT01878617,"5:20:cancer,32:47:cancer,51:55:cancer",CNS embryonal tumor other than medulloblastoma or PNET in the posterior fossa
5935,NCT01878617,"21:30:treatment,,77:95:treatment,88:95:treatment,157:166:treatment,186:191:cancer",Patients must begin treatment as outlined in the protocol within 36 days of definitive surgery (day of surgery is day 0; definitive surgery includes second surgeries to resect residual tumor)
5936,NCT01877382,"23:39:cancer,92:99:treatment,105:113:treatment,117:132:treatment","Has clinically active brain metastases, defined as untreated and symptomatic, or requiring therapy with steroids or anticonvulsants to control associated symptoms"
5937,NCT01876511,"28:48:chronic_disease,97:106:chronic_disease,119:143:chronic_disease,145:169:chronic_disease,171:189:chronic_disease,193:214:chronic_disease","Patients with uncontrolled intercurrent illness, including but not limited to ongoing or active infection, systematic congestive heart failure, unstable angina pectoris, cardiac arrhythmia or psychiatric condition that would limit compliance with study requirements"
5938,NCT01876511,"55:100:treatment,102:159:treatment,161:175:treatment,","received growth factors, including but not limited to granulocyte-colony stimulating factor (G-CSF), granulocyte macrophage-colony stimulating factor (GM-CSF), erythropoietin, etc. within 2 weeks of study drug administration"
5939,NCT01872975,"5:22:treatment,51:64:cancer,65:87:treatment",Any radiation therapy for the currently diagnosed breast cancer prior to randomization
5940,NCT01872975,"1:106:treatment,30:34:cancer,36:52:cancer","Patient must have clinically T1-3, N1 breast cancer at the time of diagnosis (before neoadjuvant therapy)"
5941,NCT01872975,"31:38:treatment,43:56:cancer,68:90:treatment,96:109:treatment,",The interval between the last surgery for breast cancer (including re-excision of margins) and randomization must be no more than 70 days
5942,NCT01871766,"15:27:treatment,,82:88:treatment,92:110:treatment",Initiation of chemotherapy is planned within 6 weeks (42 days) of the definitive biopsy or surgical resection
5943,NCT01871727,",6:11:treatment,21:26:cancer,,96:115:cancer,119:135:treatment,139:159:treatment","CD25 assay-positive tumor, defined as detectable CD25 on greater than or equal to 20% of total lymphoid infiltrate in biopsied lesions by immunohistochemistry"
5944,NCT01871727,"13:28:chronic_disease,47:56:treatment,68:98:treatment,107:136:chronic_disease,138:152:chronic_disease,167:185:chronic_disease,196:211:chronic_disease,216:242:chronic_disease","Significant cardiac disease requiring ongoing treatment, including congestive heart failure (CHF), severe coronary artery disease (CAD), cardiomyopathy, uncontrolled cardiac arrhythmia, unstable angina pectoris, or myocardial infarction (MI)"
5945,NCT01871454,"44:63:cancer,77:112:treatment,129:150:treatment",Histologically proven diagnosis of a prior thoracic malignancy treated with thoracic external beam radiotherapy with or without systemic chemotherapy
5946,NCT01869114,"25:78:treatment,113:117:chronic_disease,133:150:treatment","Patients may have had a prior stem cell transplant (autologous or allogeneic), however they may not have active GvHD, nor be on any immunosuppression"
5947,NCT01869114,"1:13:treatment,20:25:treatment,57:66:treatment,159:168:treatment",Voriconazole (e.g. VFEND) - May increase the effects of sirolimus by increasing the amount of this medicine in the body. Can take 72 hours after last dose of Sirolimus
5948,NCT01864265,"78:85:treatment,,117:123:treatment,130:142:treatment,179:187:treatment",At screening- visit patients should have been treated without alterations of therapy for at least three months with DMARDS (i.e. Methotrexate) with or without concomitant use of steroids)
5949,NCT01864109,"10:22:treatment,27:36:treatment,44:66:chronic_disease,70:87:chronic_disease",emergent radiotherapy for treatment of eg. spinal cord compromise or threatened airway
5950,NCT01859819,"15:30:chronic_disease,54:68:treatment,70:82:treatment,97:111:treatment","Patients with G6PD deficiency should be treated with alkalinization, IV hydration and po and/or IV allopurinol during the reduction phase (COP)"
5951,NCT01858168,"58:64:treatment,66:83:treatment,85:106:treatment,108:127:treatment","Concurrent use of the following classes of inhibitors of CYP3A4: azole antifungals, macrolide antibiotics, protease inhibitors"
5952,NCT01851694,"1:14:chronic_disease,29:36:treatment,48:59:treatment",Acute illness or changes in therapy (including antibiotics)
5953,NCT01851369,"22:38:cancer,42:66:cancer,,,252:259:treatment,264:288:treatment","Patients with active brain metastases or carcinomatous meningitis are excluded from this clinical trial. Patients with treated brain metastases, whose brain metastatic disease has remained stable for greater than or equal to 4 weeks without requiring steroid and anti-seizure medications are eligible to participate"
5954,NCT01851369,",,72:82:treatment,72:83:treatment,219:228:treatment","Pregnant women are excluded from this study because the effects of the study drugs on the developing fetus are unknown. Because there is an unknown but potential risk for adverse events in nursing infants secondary to treatment of the mother with the study drugs, breastfeeding should be discontinued prior to the first dose of study drug and women should refrain from nursing throughout the treatment period and for 3 months following the last dose of study drug"
5955,NCT01850758,"1:23:treatment,25:28:treatment,30:54:treatment,59:81:treatment,","Prior ACL prolotherapy, PRP, corticosteroid injection or other injection therapy within the past three months"
5956,NCT01850355,"19:35:chronic_disease,19:26:chronic_disease,37:40:treatment,",History of active seizure disorder (EEG suggestive of seizure activity and/or history of seizure in last 1 month)
5957,NCT01849146,"66:89:treatment,91:103:treatment,105:118:treatment,122:349:treatment,354:370:treatment,381:392:cancer","going on Arm 1 or combination dose cohort must not have received prior radiation therapy, chemotherapy, immunotherapy or therapy with biologic agent (including immunotoxins, immunoconjugates, antisense, peptide receptor antagonists, interferons, interleukins, tumor infiltrating lymphocytes [TIL], lymphokine-activated killer [LAK] or gene therapy), or hormonal therapy for their brain tumor"
5958,NCT01849146,"15:30:treatment,32:40:treatment,80:87:treatment,89:93:treatment","may not be on anti-coagulants (warfarin, etc.) other than low-molecular weight heparin (LMWH)"
5959,NCT01849146,"14:34:chronic_disease,77:93:chronic_disease,107:131:chronic_disease,133:157:chronic_disease,159:177:chronic_disease,182:201:chronic_disease","uncontrolled intercurrent illness including, but not limited to, ongoing or active infection, symptomatic congestive heart failure, unstable angina pectoris, cardiac arrhythmia, or psychiatric illness/social situations that would limit compliance with study requirements, are ineligible"
5960,NCT01842399,"100:115:chronic_disease,128:142:treatment,173:194:chronic_disease,,223:229:chronic_disease,237:246:treatment","Unable to perform treadmill testing due to reasons such as orthopedic problems, moderate to severe aortic stenosis as found on echocardiogram at ScreeningVisit, history of myocardial infarction in the last three months or angina (under treatment)"
5961,NCT01835626,"1:4:cancer,,62:81:treatment,97:115:treatment",BCC that has recurred in the same location after two or more surgical procedures and successful curative resection is deemed unlikely
5962,NCT01835626,"27:48:chronic_disease,196:216:treatment,322:331:treatment","History of other disease, metabolic dysfunction, physical examination finding, or clinical laboratory finding giving reasonable suspicion of a disease or condition that contraindicates use of an investigational drug or that might affect interpretation of the results of the study or renders the patient at high risk form treatment complications"
5963,NCT01835626,"7:19:treatment,47:53:cancer,86:95:treatment,86:103:treatment",Prior radiotherapy to the region of the study cancer that would result in overlap of radiation therapy fields in such a way that curative intent with radiation cannot be met
5964,NCT01829958,"24:44:treatment,61:78:treatment,91:113:treatment,122:134:treatment,138:168:treatment,177:186:treatment,190:200:treatment",Must be starting a new chemotherapy regimen (patients whose treatment regimen includes an immunomodulatory agent such as lenalidomide or small molecule targeted agents such as Ibrutinib or Idelelasib
5965,NCT01827384,"5:18:treatment,20:32:treatment,37:50:treatment,,,102:114:treatment,118:129:treatment","Any prior therapy, radiotherapy, or major surgery must have been completed >= 3 weeks (> 6 weeks for nitrosoureas or mitomycin C) or 5 half-lives of the agent (whichever is shorter) prior to enrollment on protocol"
